ccn_sursaturation,pollution_flag,ccn_conc,datetime,ccn_flag
0.2,0.0,138.864,2021-02-05 05:47:37,0.0
0.2,0.0,124.848,2021-02-05 05:47:38,0.0
0.2,0.0,138.742,2021-02-05 05:47:39,0.0
0.2,0.0,150.089,2021-02-05 05:47:40,0.0
0.2,0.0,136.022,2021-02-05 05:47:41,0.0
0.2,0.0,114.424,2021-02-05 05:47:42,0.0
0.2,0.0,132.321,2021-02-05 05:47:43,0.0
0.2,0.0,126.306,2021-02-05 05:47:44,0.0
0.2,0.0,146.788,2021-02-05 05:47:45,0.0
0.2,0.0,133.392,2021-02-05 05:47:46,0.0
0.2,0.0,192.667,2021-02-05 05:47:47,0.0
0.2,0.0,132.746,2021-02-05 05:47:48,0.0
0.2,0.0,160.331,2021-02-05 05:47:49,0.0
0.2,0.0,123.14,2021-02-05 05:47:50,0.0
0.2,0.0,122.335,2021-02-05 05:47:51,0.0
0.2,0.0,131.517,2021-02-05 05:47:52,0.0
0.2,0.0,137.111,2021-02-05 05:47:53,0.0
0.2,0.0,123.633,2021-02-05 05:47:54,0.0
0.2,0.0,140.722,2021-02-05 05:47:55,0.0
0.2,0.0,126.564,2021-02-05 05:47:56,0.0
0.2,0.0,109.79,2021-02-05 05:47:57,0.0
0.2,0.0,116.376,2021-02-05 05:47:58,0.0
0.2,0.0,138.827,2021-02-05 05:47:59,0.0
0.2,0.0,132.144,2021-02-05 05:48:00,0.0
0.2,0.0,125.344,2021-02-05 05:48:01,0.0
0.2,0.0,112.35,2021-02-05 05:48:02,0.0
0.2,0.0,111.01,2021-02-05 05:48:03,0.0
0.2,0.0,118.29,2021-02-05 05:48:04,0.0
0.2,0.0,141.114,2021-02-05 05:48:05,0.0
0.2,0.0,111.061,2021-02-05 05:48:06,0.0
0.2,0.0,117.319,2021-02-05 05:48:07,0.0
0.2,0.0,142.23,2021-02-05 05:48:08,0.0
0.2,0.0,136.458,2021-02-05 05:48:09,0.0
0.2,0.0,125.247,2021-02-05 05:48:10,0.0
0.2,0.0,116.948,2021-02-05 05:48:11,0.0
0.2,0.0,122.74,2021-02-05 05:48:12,0.0
0.2,0.0,125.063,2021-02-05 05:48:13,0.0
0.2,0.0,141.472,2021-02-05 05:48:14,0.0
0.2,0.0,140.342,2021-02-05 05:48:15,0.0
0.2,0.0,114.267,2021-02-05 05:48:16,0.0
0.2,0.0,112.6,2021-02-05 05:48:17,0.0
0.2,0.0,106.528,2021-02-05 05:48:18,0.0
0.2,0.0,107.481,2021-02-05 05:48:19,0.0
0.2,0.0,137.138,2021-02-05 05:48:20,0.0
0.2,0.0,150.016,2021-02-05 05:48:21,0.0
0.2,0.0,151.243,2021-02-05 05:48:22,0.0
0.2,0.0,136.314,2021-02-05 05:48:23,0.0
0.2,0.0,140.182,2021-02-05 05:48:24,0.0
0.2,0.0,123.362,2021-02-05 05:48:25,0.0
0.2,0.0,114.595,2021-02-05 05:48:26,0.0
0.2,0.0,140.17,2021-02-05 05:48:27,0.0
0.2,0.0,108.939,2021-02-05 05:48:28,0.0
0.2,0.0,136.754,2021-02-05 05:48:29,0.0
0.2,0.0,150.881,2021-02-05 05:48:30,0.0
0.2,0.0,139.817,2021-02-05 05:48:31,0.0
0.2,0.0,124.171,2021-02-05 05:48:32,0.0
0.2,0.0,144.303,2021-02-05 05:48:33,0.0
0.2,0.0,138.569,2021-02-05 05:48:34,0.0
0.2,0.0,135.679,2021-02-05 05:48:35,0.0
0.2,0.0,122.23,2021-02-05 05:48:36,0.0
0.2,0.0,152.791,2021-02-05 05:48:37,0.0
0.2,0.0,140.082,2021-02-05 05:48:38,0.0
0.6,0.0,187.923,2021-02-05 05:56:02,0.0
0.6,0.0,192.745,2021-02-05 05:56:03,0.0
0.6,0.0,182.149,2021-02-05 05:56:04,0.0
0.6,0.0,138.413,2021-02-05 05:56:05,0.0
0.6,0.0,165.262,2021-02-05 05:56:06,0.0
0.6,0.0,188.587,2021-02-05 05:56:07,0.0
0.6,0.0,227.931,2021-02-05 05:56:08,0.0
0.6,0.0,217.949,2021-02-05 05:56:09,0.0
0.6,0.0,224.138,2021-02-05 05:56:10,0.0
0.6,0.0,175.52,2021-02-05 05:56:11,0.0
0.6,0.0,190.391,2021-02-05 05:56:12,0.0
0.6,0.0,194.745,2021-02-05 05:56:13,0.0
0.6,0.0,229.604,2021-02-05 05:56:14,0.0
0.6,0.0,223.585,2021-02-05 05:56:15,0.0
0.6,0.0,157.214,2021-02-05 05:56:16,0.0
0.6,0.0,161.363,2021-02-05 05:56:17,0.0
0.6,0.0,207.769,2021-02-05 05:56:18,0.0
0.6,0.0,206.027,2021-02-05 05:56:19,0.0
0.6,0.0,227.135,2021-02-05 05:56:20,0.0
0.6,0.0,241.826,2021-02-05 05:56:21,0.0
0.6,0.0,182.582,2021-02-05 05:56:22,0.0
0.6,0.0,183.811,2021-02-05 05:56:23,0.0
0.6,0.0,209.038,2021-02-05 05:56:24,0.0
0.6,0.0,185.221,2021-02-05 05:56:25,0.0
0.6,0.0,198.05,2021-02-05 05:56:26,0.0
0.6,0.0,227.016,2021-02-05 05:56:27,0.0
0.6,0.0,203.544,2021-02-05 05:56:28,0.0
0.6,0.0,193.674,2021-02-05 05:56:29,0.0
0.6,0.0,242.848,2021-02-05 05:56:30,0.0
0.6,0.0,200.724,2021-02-05 05:56:31,0.0
0.6,0.0,181.079,2021-02-05 05:56:32,0.0
0.6,0.0,188.868,2021-02-05 05:56:33,0.0
0.6,0.0,173.534,2021-02-05 05:56:34,0.0
0.6,0.0,164.047,2021-02-05 05:56:35,0.0
0.6,0.0,216.558,2021-02-05 05:56:36,0.0
0.6,0.0,216.734,2021-02-05 05:56:37,0.0
0.6,0.0,194.058,2021-02-05 05:56:38,0.0
0.6,0.0,231.864,2021-02-05 05:56:39,0.0
0.6,0.0,222.694,2021-02-05 05:56:40,0.0
0.6,0.0,189.939,2021-02-05 05:56:41,0.0
0.6,0.0,199.468,2021-02-05 05:56:42,0.0
0.6,0.0,217.931,2021-02-05 05:56:43,0.0
0.6,0.0,225.568,2021-02-05 05:56:44,0.0
0.6,0.0,193.267,2021-02-05 05:56:45,0.0
0.6,0.0,218.207,2021-02-05 05:56:46,0.0
0.6,0.0,167.851,2021-02-05 05:56:47,0.0
0.6,0.0,228.988,2021-02-05 05:56:48,0.0
0.6,0.0,219.573,2021-02-05 05:56:49,0.0
0.6,0.0,209.243,2021-02-05 05:56:50,0.0
0.6,0.0,180.01,2021-02-05 05:56:51,0.0
0.6,0.0,182.235,2021-02-05 05:56:52,0.0
0.6,0.0,194.434,2021-02-05 05:56:53,0.0
0.6,0.0,179.654,2021-02-05 05:56:54,0.0
0.6,0.0,212.009,2021-02-05 05:56:55,0.0
0.6,0.0,193.054,2021-02-05 05:56:56,0.0
0.6,0.0,211.497,2021-02-05 05:56:57,0.0
0.6,0.0,203.437,2021-02-05 05:56:58,0.0
0.6,0.0,244.172,2021-02-05 05:56:59,0.0
0.6,0.0,174.079,2021-02-05 05:57:00,0.0
0.2,0.0,156.579,2021-02-05 06:14:40,0.0
0.2,0.0,131.036,2021-02-05 06:14:41,0.0
0.2,0.0,117.062,2021-02-05 06:14:42,0.0
0.2,0.0,114.615,2021-02-05 06:14:43,0.0
0.2,0.0,116.728,2021-02-05 06:14:44,0.0
0.2,0.0,122.52,2021-02-05 06:14:45,0.0
0.2,0.0,108.216,2021-02-05 06:14:46,0.0
0.2,0.0,154.052,2021-02-05 06:14:47,0.0
0.2,0.0,124.921,2021-02-05 06:14:48,0.0
0.2,0.0,144.824,2021-02-05 06:14:49,0.0
0.2,0.0,152.356,2021-02-05 06:14:50,0.0
0.2,0.0,133.139,2021-02-05 06:14:51,0.0
0.2,0.0,121.68,2021-02-05 06:14:52,0.0
0.2,0.0,114.377,2021-02-05 06:14:53,0.0
0.2,0.0,117.632,2021-02-05 06:14:54,0.0
0.2,0.0,155.878,2021-02-05 06:14:55,0.0
0.2,0.0,136.118,2021-02-05 06:14:56,0.0
0.2,0.0,117.906,2021-02-05 06:14:57,0.0
0.2,0.0,123.558,2021-02-05 06:14:58,0.0
0.2,0.0,103.547,2021-02-05 06:14:59,0.0
0.2,0.0,126.878,2021-02-05 06:15:00,0.0
0.2,0.0,134.834,2021-02-05 06:16:02,0.0
0.2,0.0,141.298,2021-02-05 06:16:03,0.0
0.2,0.0,126.07,2021-02-05 06:16:04,0.0
0.2,0.0,146.644,2021-02-05 06:16:05,0.0
0.2,0.0,119.057,2021-02-05 06:16:06,0.0
0.2,0.0,126.214,2021-02-05 06:16:07,0.0
0.2,0.0,143.573,2021-02-05 06:16:08,0.0
0.2,0.0,123.069,2021-02-05 06:16:09,0.0
0.2,0.0,147.535,2021-02-05 06:16:10,0.0
0.2,0.0,129.221,2021-02-05 06:16:11,0.0
0.2,0.0,105.906,2021-02-05 06:16:12,0.0
0.2,0.0,119.1,2021-02-05 06:16:13,0.0
0.2,0.0,131.732,2021-02-05 06:16:14,0.0
0.2,0.0,120.859,2021-02-05 06:16:15,0.0
0.2,0.0,107.731,2021-02-05 06:16:16,0.0
0.2,0.0,120.569,2021-02-05 06:16:17,0.0
0.2,0.0,112.37,2021-02-05 06:16:18,0.0
0.2,0.0,128.686,2021-02-05 06:16:19,0.0
0.2,0.0,140.709,2021-02-05 06:16:20,0.0
0.2,0.0,122.224,2021-02-05 06:16:21,0.0
0.2,0.0,132.937,2021-02-05 06:16:22,0.0
0.2,0.0,122.747,2021-02-05 06:16:23,0.0
0.2,0.0,129.083,2021-02-05 06:16:24,0.0
0.2,0.0,128.091,2021-02-05 06:16:25,0.0
0.2,0.0,109.457,2021-02-05 06:16:26,0.0
0.2,0.0,136.155,2021-02-05 06:16:27,0.0
0.2,0.0,120.364,2021-02-05 06:16:28,0.0
0.2,0.0,135.625,2021-02-05 06:16:29,0.0
0.2,0.0,151.645,2021-02-05 06:16:30,0.0
0.2,0.0,119.503,2021-02-05 06:16:31,0.0
0.2,0.0,111.342,2021-02-05 06:16:32,0.0
0.2,0.0,125.479,2021-02-05 06:16:33,0.0
0.2,0.0,148.717,2021-02-05 06:16:34,0.0
0.2,0.0,126.283,2021-02-05 06:16:35,0.0
0.2,0.0,135.551,2021-02-05 06:16:36,0.0
0.2,0.0,109.877,2021-02-05 06:16:37,0.0
0.2,0.0,137.184,2021-02-05 06:16:38,0.0
0.2,0.0,119.907,2021-02-05 06:16:39,0.0
0.2,0.0,107.134,2021-02-05 06:16:40,0.0
0.2,0.0,132.97,2021-02-05 06:16:41,0.0
0.2,0.0,133.355,2021-02-05 06:16:42,0.0
0.2,0.0,110.578,2021-02-05 06:16:43,0.0
0.2,0.0,119.876,2021-02-05 06:16:44,0.0
0.2,0.0,138.048,2021-02-05 06:16:45,0.0
0.2,0.0,116.466,2021-02-05 06:16:46,0.0
0.2,0.0,141.587,2021-02-05 06:16:47,0.0
0.2,0.0,130.242,2021-02-05 06:16:48,0.0
0.2,0.0,150.005,2021-02-05 06:16:49,0.0
0.2,0.0,113.737,2021-02-05 06:16:50,0.0
0.2,0.0,123.527,2021-02-05 06:16:51,0.0
0.2,0.0,130.06,2021-02-05 06:16:52,0.0
0.2,0.0,125.557,2021-02-05 06:16:53,0.0
0.2,0.0,141.769,2021-02-05 06:16:54,0.0
0.2,0.0,157.727,2021-02-05 06:16:55,0.0
0.2,0.0,123.685,2021-02-05 06:16:56,0.0
0.2,0.0,136.957,2021-02-05 06:16:57,0.0
0.2,0.0,136.287,2021-02-05 06:16:58,0.0
0.2,0.0,129.585,2021-02-05 06:16:59,0.0
0.2,0.0,149.321,2021-02-05 06:17:00,0.0
0.2,0.0,133.0,2021-02-05 06:17:01,0.0
0.2,0.0,148.761,2021-02-05 06:17:02,0.0
0.2,0.0,148.097,2021-02-05 06:17:03,0.0
0.2,0.0,148.464,2021-02-05 06:17:04,0.0
0.2,0.0,123.588,2021-02-05 06:17:05,0.0
0.2,0.0,124.918,2021-02-05 06:17:06,0.0
0.2,0.0,125.201,2021-02-05 06:17:07,0.0
0.2,0.0,112.137,2021-02-05 06:17:08,0.0
0.2,0.0,154.248,2021-02-05 06:17:09,0.0
0.2,0.0,136.941,2021-02-05 06:17:10,0.0
0.2,0.0,140.65,2021-02-05 06:17:11,0.0
0.2,0.0,134.895,2021-02-05 06:17:12,0.0
0.2,0.0,158.238,2021-02-05 06:17:13,0.0
0.2,0.0,131.475,2021-02-05 06:17:14,0.0
0.2,0.0,139.355,2021-02-05 06:17:15,0.0
0.2,0.0,144.875,2021-02-05 06:17:16,0.0
0.2,0.0,114.51,2021-02-05 06:17:17,0.0
0.2,0.0,125.061,2021-02-05 06:17:18,0.0
0.2,0.0,122.99,2021-02-05 06:17:19,0.0
0.2,0.0,130.745,2021-02-05 06:17:20,0.0
0.2,0.0,163.383,2021-02-05 06:17:21,0.0
0.2,0.0,172.76,2021-02-05 06:17:22,0.0
0.2,0.0,133.404,2021-02-05 06:17:23,0.0
0.2,0.0,102.714,2021-02-05 06:17:24,0.0
0.2,0.0,122.702,2021-02-05 06:17:25,0.0
0.2,0.0,145.829,2021-02-05 06:17:26,0.0
0.2,0.0,109.132,2021-02-05 06:17:27,0.0
0.2,0.0,123.298,2021-02-05 06:17:28,0.0
0.2,0.0,134.901,2021-02-05 06:17:29,0.0
0.2,0.0,132.172,2021-02-05 06:17:30,0.0
0.2,0.0,130.924,2021-02-05 06:17:31,0.0
0.2,0.0,147.013,2021-02-05 06:17:32,0.0
0.2,0.0,143.987,2021-02-05 06:17:33,0.0
0.2,0.0,137.462,2021-02-05 06:17:34,0.0
0.2,0.0,117.011,2021-02-05 06:17:35,0.0
0.2,0.0,154.384,2021-02-05 06:17:36,0.0
0.2,0.0,129.823,2021-02-05 06:17:37,0.0
0.2,0.0,135.187,2021-02-05 06:17:38,0.0
0.2,0.0,139.746,2021-02-05 06:17:39,0.0
0.2,0.0,145.388,2021-02-05 06:17:40,0.0
0.2,0.0,152.254,2021-02-05 06:17:41,0.0
0.2,0.0,125.062,2021-02-05 06:17:42,0.0
0.2,0.0,121.873,2021-02-05 06:17:43,0.0
0.2,0.0,148.477,2021-02-05 06:17:44,0.0
0.2,0.0,115.458,2021-02-05 06:17:45,0.0
0.2,0.0,126.884,2021-02-05 06:17:46,0.0
0.2,0.0,131.115,2021-02-05 06:17:47,0.0
0.2,0.0,131.213,2021-02-05 06:17:48,0.0
0.2,0.0,133.647,2021-02-05 06:17:49,0.0
0.2,0.0,110.372,2021-02-05 06:17:50,0.0
0.2,0.0,142.609,2021-02-05 06:17:51,0.0
0.2,0.0,111.686,2021-02-05 06:17:52,0.0
0.2,0.0,142.179,2021-02-05 06:17:53,0.0
0.2,0.0,153.445,2021-02-05 06:17:54,0.0
0.2,0.0,151.486,2021-02-05 06:17:55,0.0
0.2,0.0,142.945,2021-02-05 06:17:56,0.0
0.2,0.0,100.454,2021-02-05 06:17:57,0.0
0.2,0.0,134.833,2021-02-05 06:17:58,0.0
0.2,0.0,137.052,2021-02-05 06:17:59,0.0
0.2,0.0,117.188,2021-02-05 06:18:00,0.0
0.2,0.0,143.081,2021-02-05 06:18:01,0.0
0.2,0.0,115.815,2021-02-05 06:18:02,0.0
0.2,0.0,129.918,2021-02-05 06:18:03,0.0
0.2,0.0,132.122,2021-02-05 06:18:04,0.0
0.2,0.0,124.654,2021-02-05 06:18:05,0.0
0.2,0.0,146.186,2021-02-05 06:18:06,0.0
0.2,0.0,143.252,2021-02-05 06:18:07,0.0
0.2,0.0,134.544,2021-02-05 06:18:08,0.0
0.2,0.0,120.304,2021-02-05 06:18:09,0.0
0.2,0.0,126.693,2021-02-05 06:18:10,0.0
0.2,0.0,136.672,2021-02-05 06:18:11,0.0
0.2,0.0,113.604,2021-02-05 06:18:12,0.0
0.2,0.0,138.657,2021-02-05 06:18:13,0.0
0.2,0.0,123.985,2021-02-05 06:18:14,0.0
0.2,0.0,133.823,2021-02-05 06:18:15,0.0
0.2,0.0,130.482,2021-02-05 06:18:16,0.0
0.2,0.0,122.881,2021-02-05 06:18:17,0.0
0.2,0.0,128.534,2021-02-05 06:18:18,0.0
0.2,0.0,140.703,2021-02-05 06:18:19,0.0
0.2,0.0,167.327,2021-02-05 06:18:20,0.0
0.2,0.0,155.897,2021-02-05 06:18:21,0.0
0.2,0.0,136.16,2021-02-05 06:18:22,0.0
0.2,0.0,116.805,2021-02-05 06:18:23,0.0
0.2,0.0,125.547,2021-02-05 06:18:24,0.0
0.2,0.0,138.18,2021-02-05 06:18:25,0.0
0.2,0.0,131.729,2021-02-05 06:18:26,0.0
0.2,0.0,142.664,2021-02-05 06:18:27,0.0
0.2,0.0,146.929,2021-02-05 06:18:28,0.0
0.2,0.0,130.632,2021-02-05 06:18:29,0.0
0.2,0.0,138.728,2021-02-05 06:18:30,0.0
0.2,0.0,113.895,2021-02-05 06:18:31,0.0
0.2,0.0,119.648,2021-02-05 06:18:32,0.0
0.2,0.0,120.543,2021-02-05 06:18:33,0.0
0.2,0.0,124.121,2021-02-05 06:18:34,0.0
0.2,0.0,115.876,2021-02-05 06:18:35,0.0
0.2,0.0,130.374,2021-02-05 06:18:36,0.0
0.2,0.0,136.126,2021-02-05 06:18:37,0.0
0.2,0.0,162.604,2021-02-05 06:18:38,0.0
0.2,0.0,113.879,2021-02-05 06:18:39,0.0
0.2,0.0,129.862,2021-02-05 06:18:40,0.0
0.2,0.0,137.89,2021-02-05 06:18:41,0.0
0.2,0.0,109.147,2021-02-05 06:18:42,0.0
0.2,0.0,148.655,2021-02-05 06:18:43,0.0
0.2,0.0,144.569,2021-02-05 06:18:44,0.0
0.2,0.0,124.891,2021-02-05 06:18:45,0.0
0.2,0.0,128.447,2021-02-05 06:18:46,0.0
0.2,0.0,129.748,2021-02-05 06:18:47,0.0
0.2,0.0,167.028,2021-02-05 06:18:48,0.0
0.2,0.0,118.037,2021-02-05 06:18:49,0.0
0.2,0.0,121.179,2021-02-05 06:18:50,0.0
0.2,0.0,156.148,2021-02-05 06:18:51,0.0
0.2,0.0,117.782,2021-02-05 06:18:52,0.0
0.2,0.0,142.765,2021-02-05 06:18:53,0.0
0.2,0.0,143.953,2021-02-05 06:18:54,0.0
0.2,0.0,135.654,2021-02-05 06:18:55,0.0
0.2,0.0,126.395,2021-02-05 06:18:56,0.0
0.2,0.0,122.47,2021-02-05 06:18:57,0.0
0.2,0.0,156.344,2021-02-05 06:18:58,0.0
0.2,0.0,175.289,2021-02-05 06:18:59,0.0
0.2,0.0,140.859,2021-02-05 06:19:00,0.0
0.2,0.0,130.513,2021-02-05 06:19:01,0.0
0.2,0.0,144.407,2021-02-05 06:19:02,0.0
0.2,0.0,153.845,2021-02-05 06:19:03,0.0
0.2,0.0,142.078,2021-02-05 06:19:04,0.0
0.2,0.0,135.352,2021-02-05 06:19:05,0.0
0.2,0.0,141.53,2021-02-05 06:19:06,0.0
0.2,0.0,137.979,2021-02-05 06:19:07,0.0
0.2,0.0,133.375,2021-02-05 06:19:08,0.0
0.2,0.0,130.487,2021-02-05 06:19:09,0.0
0.2,0.0,125.21,2021-02-05 06:19:10,0.0
0.2,0.0,127.993,2021-02-05 06:19:11,0.0
0.2,0.0,149.616,2021-02-05 06:19:12,0.0
0.2,0.0,110.036,2021-02-05 06:19:13,0.0
0.2,0.0,139.262,2021-02-05 06:19:14,0.0
0.2,0.0,129.648,2021-02-05 06:19:15,0.0
0.2,0.0,150.252,2021-02-05 06:19:16,0.0
0.2,0.0,130.312,2021-02-05 06:19:17,0.0
0.2,0.0,125.075,2021-02-05 06:19:18,0.0
0.2,0.0,121.362,2021-02-05 06:19:19,0.0
0.2,0.0,135.78,2021-02-05 06:19:20,0.0
0.2,0.0,176.136,2021-02-05 06:19:21,0.0
0.2,0.0,147.707,2021-02-05 06:19:22,0.0
0.2,0.0,104.116,2021-02-05 06:19:23,0.0
0.2,0.0,108.69,2021-02-05 06:19:24,0.0
0.2,0.0,103.547,2021-02-05 06:19:25,0.0
0.2,0.0,129.815,2021-02-05 06:19:26,0.0
0.2,0.0,125.535,2021-02-05 06:19:27,0.0
0.2,0.0,90.614,2021-02-05 06:19:28,0.0
0.2,0.0,135.986,2021-02-05 06:19:29,0.0
0.2,0.0,140.391,2021-02-05 06:19:30,0.0
0.2,0.0,137.614,2021-02-05 06:19:31,0.0
0.2,0.0,148.375,2021-02-05 06:19:32,0.0
0.2,0.0,150.137,2021-02-05 06:19:33,0.0
0.2,0.0,150.842,2021-02-05 06:19:34,0.0
0.2,0.0,124.594,2021-02-05 06:19:35,0.0
0.2,0.0,135.762,2021-02-05 06:19:36,0.0
0.2,0.0,123.706,2021-02-05 06:19:37,0.0
0.2,0.0,122.659,2021-02-05 06:19:38,0.0
0.2,0.0,116.172,2021-02-05 06:19:39,0.0
0.2,0.0,119.122,2021-02-05 06:19:40,0.0
0.2,0.0,134.584,2021-02-05 06:19:41,0.0
0.2,0.0,139.072,2021-02-05 06:19:42,0.0
0.2,0.0,143.554,2021-02-05 06:19:43,0.0
0.2,0.0,104.801,2021-02-05 06:19:44,0.0
0.2,0.0,130.096,2021-02-05 06:19:45,0.0
0.2,0.0,120.571,2021-02-05 06:19:46,0.0
0.2,0.0,100.085,2021-02-05 06:19:47,0.0
0.2,0.0,154.18,2021-02-05 06:19:48,0.0
0.2,0.0,175.869,2021-02-05 06:19:49,0.0
0.2,0.0,157.138,2021-02-05 06:19:50,0.0
0.2,0.0,135.327,2021-02-05 06:19:51,0.0
0.2,0.0,119.976,2021-02-05 06:19:52,0.0
0.2,0.0,105.169,2021-02-05 06:19:53,0.0
0.2,0.0,125.313,2021-02-05 06:19:54,0.0
0.2,0.0,118.488,2021-02-05 06:19:55,0.0
0.2,0.0,116.744,2021-02-05 06:19:56,0.0
0.2,0.0,133.805,2021-02-05 06:19:57,0.0
0.2,0.0,151.634,2021-02-05 06:19:58,0.0
0.2,0.0,120.243,2021-02-05 06:19:59,0.0
0.2,0.0,121.854,2021-02-05 06:20:00,0.0
0.2,0.0,104.34,2021-02-05 06:20:01,0.0
0.2,0.0,126.151,2021-02-05 06:20:02,0.0
0.2,0.0,139.765,2021-02-05 06:20:03,0.0
0.2,0.0,133.925,2021-02-05 06:20:04,0.0
0.2,0.0,162.924,2021-02-05 06:20:05,0.0
0.2,0.0,147.495,2021-02-05 06:20:06,0.0
0.2,0.0,144.253,2021-02-05 06:20:07,0.0
0.2,0.0,116.371,2021-02-05 06:20:08,0.0
0.2,0.0,149.194,2021-02-05 06:20:09,0.0
0.2,0.0,144.491,2021-02-05 06:20:10,0.0
0.2,0.0,132.712,2021-02-05 06:20:11,0.0
0.2,0.0,143.895,2021-02-05 06:20:12,0.0
0.2,0.0,131.473,2021-02-05 06:20:13,0.0
0.2,0.0,143.123,2021-02-05 06:20:14,0.0
0.2,0.0,117.716,2021-02-05 06:20:15,0.0
0.2,0.0,120.25,2021-02-05 06:20:16,0.0
0.2,0.0,129.104,2021-02-05 06:20:17,0.0
0.2,0.0,121.224,2021-02-05 06:20:18,0.0
0.2,0.0,126.501,2021-02-05 06:20:19,0.0
0.2,0.0,103.74,2021-02-05 06:20:20,0.0
0.2,0.0,140.22,2021-02-05 06:20:21,0.0
0.2,0.0,122.24,2021-02-05 06:20:22,0.0
0.2,0.0,134.339,2021-02-05 06:20:23,0.0
0.2,0.0,133.265,2021-02-05 06:20:24,0.0
0.2,0.0,102.465,2021-02-05 06:20:25,0.0
0.2,0.0,141.573,2021-02-05 06:20:26,0.0
0.2,0.0,128.899,2021-02-05 06:20:27,0.0
0.2,0.0,113.822,2021-02-05 06:20:28,0.0
0.2,0.0,128.234,2021-02-05 06:20:29,0.0
0.2,0.0,120.976,2021-02-05 06:20:30,0.0
0.2,0.0,124.023,2021-02-05 06:20:31,0.0
0.2,0.0,164.144,2021-02-05 06:20:32,0.0
0.2,0.0,147.702,2021-02-05 06:20:33,0.0
0.2,0.0,162.505,2021-02-05 06:20:34,0.0
0.2,0.0,125.412,2021-02-05 06:20:35,0.0
0.2,0.0,137.787,2021-02-05 06:20:36,0.0
0.2,0.0,125.698,2021-02-05 06:20:37,0.0
0.2,0.0,112.449,2021-02-05 06:20:38,0.0
0.2,0.0,154.275,2021-02-05 06:20:39,0.0
0.2,0.0,145.944,2021-02-05 06:20:40,0.0
0.2,0.0,121.558,2021-02-05 06:20:41,0.0
0.2,0.0,144.292,2021-02-05 06:20:42,0.0
0.2,0.0,110.674,2021-02-05 06:20:43,0.0
0.2,0.0,148.28,2021-02-05 06:20:44,0.0
0.2,0.0,105.544,2021-02-05 06:20:45,0.0
0.2,0.0,131.328,2021-02-05 06:20:46,0.0
0.2,0.0,151.926,2021-02-05 06:20:47,0.0
0.2,0.0,132.322,2021-02-05 06:20:48,0.0
0.2,0.0,122.268,2021-02-05 06:20:49,0.0
0.2,0.0,135.5,2021-02-05 06:20:50,0.0
0.2,0.0,151.48,2021-02-05 06:20:51,0.0
0.2,0.0,142.909,2021-02-05 06:20:52,0.0
0.2,0.0,133.515,2021-02-05 06:20:53,0.0
0.2,0.0,148.442,2021-02-05 06:20:54,0.0
0.2,0.0,141.639,2021-02-05 06:20:55,0.0
0.2,0.0,115.867,2021-02-05 06:20:56,0.0
0.2,0.0,164.358,2021-02-05 06:20:57,0.0
0.2,0.0,136.151,2021-02-05 06:20:58,0.0
0.2,0.0,139.492,2021-02-05 06:20:59,0.0
0.2,0.0,113.902,2021-02-05 06:21:00,0.0
0.2,0.0,99.7,2021-02-05 06:21:01,0.0
0.2,0.0,97.134,2021-02-05 06:21:02,0.0
0.2,0.0,141.87,2021-02-05 06:21:03,0.0
0.2,0.0,138.116,2021-02-05 06:21:04,0.0
0.2,0.0,113.932,2021-02-05 06:21:05,0.0
0.2,0.0,138.525,2021-02-05 06:21:06,0.0
0.2,0.0,138.166,2021-02-05 06:21:07,0.0
0.2,0.0,141.901,2021-02-05 06:21:08,0.0
0.2,0.0,140.023,2021-02-05 06:21:09,0.0
0.2,0.0,149.031,2021-02-05 06:21:10,0.0
0.2,0.0,148.828,2021-02-05 06:21:11,0.0
0.2,0.0,131.356,2021-02-05 06:21:12,0.0
0.2,0.0,136.948,2021-02-05 06:21:13,0.0
0.2,0.0,132.632,2021-02-05 06:21:14,0.0
0.2,0.0,141.54,2021-02-05 06:21:15,0.0
0.2,0.0,139.023,2021-02-05 06:21:16,0.0
0.2,0.0,133.13,2021-02-05 06:21:17,0.0
0.2,0.0,126.175,2021-02-05 06:21:18,0.0
0.2,0.0,121.454,2021-02-05 06:21:19,0.0
0.2,0.0,109.159,2021-02-05 06:21:20,0.0
0.2,0.0,125.296,2021-02-05 06:21:21,0.0
0.2,0.0,149.16,2021-02-05 06:21:22,0.0
0.2,0.0,131.661,2021-02-05 06:21:23,0.0
0.2,0.0,130.35,2021-02-05 06:21:24,0.0
0.2,0.0,118.478,2021-02-05 06:21:25,0.0
0.2,0.0,122.267,2021-02-05 06:21:26,0.0
0.2,0.0,148.395,2021-02-05 06:21:27,0.0
0.2,0.0,117.562,2021-02-05 06:21:28,0.0
0.2,0.0,151.797,2021-02-05 06:21:29,0.0
0.2,0.0,130.909,2021-02-05 06:21:30,0.0
0.2,0.0,127.533,2021-02-05 06:21:31,0.0
0.2,0.0,133.597,2021-02-05 06:21:32,0.0
0.2,0.0,115.991,2021-02-05 06:21:33,0.0
0.2,0.0,146.539,2021-02-05 06:21:34,0.0
0.2,0.0,127.327,2021-02-05 06:21:35,0.0
0.2,0.0,123.838,2021-02-05 06:21:36,0.0
0.2,0.0,150.579,2021-02-05 06:21:37,0.0
0.2,0.0,162.91,2021-02-05 06:21:38,0.0
0.2,0.0,149.203,2021-02-05 06:21:39,0.0
0.2,0.0,156.776,2021-02-05 06:21:40,0.0
